id	WT_Rep1	WT_Rep2	WT_Rep3	KO.CDR1_Rep1	KO.CDR1_Rep2	KO.CDR1_Rep3	KO.CDR2_Rep1	KO.CDR2_Rep2	KO.CDR2_Rep3	KO.CDR2L_Rep1	KO.CDR2L_Rep2	KO.CDR2L_Rep3
GMFG	112464.316	122740.396	144265.7717	110782.9292	128492.176	141575.4925	154957.7184	105472.6953	148222.246	135343.3843	152385.2729	141098.3936
ANOS1	78245.81414		144334.2559	265700.4978	144391.6228	191455.5081			96102.74659			
PLSCR3	235483.1864	146146.3937	144502.6542	351248.6578	362231.3454	411497.4429	351898.7187	444405.1719	381100.9778	886507.6847	882392.6907	1093597.84
ALDH1L2	227481.1778	365637.2272	144628.6	1636209.274	1345211.054	1588130.912	136383.4974	142288.7852	162119.4569	40798.07447	162480.8269	33743.55868
SHROOM1	168101.6517	152450.5046	145171.8404				120549.0099				162044.5683	
ZNF595	179327.9585	173413.0452	145322.5896	213666.8344	162384.9972	200040.2246	229621.3929	228838.3594	152231.5941	182914.0013		192842.0887
CERS4	146736.8282	125126.0144	145776.195	48971.12885	27589.6522	54739.77238	113400.5389	52638.34375	72412.66119	213146.1036	178492.7886	142958.3782
FCSK	104300.4891	303392.7251	145794.5767	71538.39758	162144.5384	257582.7836	103843.1631	47295.16016	292615.0521	320010.8417	168336.3699	214602.4528
NAAA	149600.7507	142284.2907	146548.2259	1199777.049	229592.5729	1155162.237				216391.0537	287646.674	168176.2431
PROS1	215943.0451	195346.6656	146555.3588	342257.0176	169488.4135	376130.2669	111139.3701	63375.82422	93219.63149	330458.0758	232251.8613	409091.4558
UBE3B	449858.09	154659.6704	147103.8141	489883.7213	467511.6381	126698.518	116603.704	109011.1328	148926.3205	125732.3761	298143.8853	403410.0811
RAD51AP1	150493.7961	168865.6012	147230.6327		132002.8924						105396.0227	
MATN3	126997.9972	85121.12619	147287.9543	68289.03868	61550.40147	49956.5275	78901.72707	101986.375	110538.4626	161774.2664	209618.3245	299330.2839
RHBDD1	169250.877	129058.7004	148127.2734	148339.5123	151755.6002			109543.5469	142275.177			
GMEB1	218870.744	180454.5492	148431.0346		95336.02794		136846.1185	113010.5547	181519.1383		129173.2544	108879.9495
ELP5	315012.6822	159942.9624	148536.0344							261368.4467	142666.3163	288587.954
CRISPLD1	220059.146	197357.6807	148777.8032	519637.703	603013.3383	454153.5731	176173.4686	148554.1621	153501.9276	185936.9916	146872.5886	141650.8175
UIMC1	180776.5815	121448.0509	148947.0257	221198.1255	165403.1583	150733.5819	227605.3807	259487.1719	160909.5023	187291.331	53315.35531	206599.6818
MAPKAPK5	189648.7117	153747.6193	149229.162	145705.7266	138308.5093	149868.8451	135727.3359	135602.8906	133600.9904	111709.3241	94240.06017	102720.7128
AGGF1	150053.6158	142073.7893	149651.0896	137742.1149	144306.2663	117038.7931	138300.5618	142363.6719	158994.4599			
LIN52	101834.2468	125485.2247	150329.0788	172718.1328	96546.58448	105338.1217	111329.2319	101593.1484	118067.2976	97711.15601	99156.18274	89753.22241
RUNDC1	209722.1681	143412.8794	151024.5122	215822.427	150271.8426	157045.2922	228958.6848	237119.0547	198848.1802	126189.6281	126805.0423	113107.6346
PIP4K2A	41763.15129	107619.1609	151131.7342	300791.2386	322357.7697	350123.6957	230269.026	286329.9297	492728.9947	411677.7035	459743.354	665429.1151
ANPEP	186810.2869	209378.255	151685.7143	74164.58669	61589.22491	59376.57101		83196.00781		526242.323	466953.3862	632085.1431
PRR5	212800.3075	78387.91292	152478.8907	219736.0901	213641.9208	156540.3358		130923.9922	114567.8065		74290.09894	
RGL3	143772.5024	245302.1562	153274.4913	164945.6856	183175.3457	155822.9871	86295.97804	67380.89063	112756.7112	141134.5866	149915.8399	98245.88224
QKI	128367.1282	404707.6179	153402.0049	1499196.223	1701474.474	326978.7739	201175.7127	199091.5938	384241.6188	247432.7966	247887.6401	748526.7963
ENOSF1	259435.8194	207281.2351	153647.6633	245032.9756		173046.8476		211158.7344	324818.5259	390204.31	390428.8148	412717.0006
TUBAL3	139067.5487	113137.56	153735.9299	170035.7377	175166.0148	138879.3164	282766.6616	482388.8438	544627.5703	334127.4245	346343.2974	195294.1619
AHSG	373372.6365	362789.8397	153840.6711	135805.7787	97487.92386	120723.0076	148403.8437	342154.7578	111251.8963	292183.9714	154571.8039	351209.2472
WASHC2C	173817.8062	310332.3192	154030.2525	163250.6491	127573.8364	136302.9003	170102.3582	195745.0781	175033.2492	132854.6407	143053.318	142213.9213
PARP10	148244.1681	59580.04857	154191.0007	156902.8957	141122.7829	158211.7649	138797.7777	82820.10156	139392.1939	101004.0034	324105.7891	225578.051
PLD2	136300.0043	136014.6987	154779.0854	189738.9454	191453.8251	192305.4217	213794.7792	244933.5469	215157.6953	233220.7179	245503.6001	204119.5187
BICC1	185843.0254	212416.9986	154817.0556	202770.6154	476931.4337	458282.0325	252554.7483	409026.0156	379522.1157	455658.2996	504645.0446	446831.7033
CORO7	108959.8717	153890.1959	154990.6042	136588.361	157053.9329	164752.3646	211457.4555	192847.5469	183993.8909	210274.1426	128932.8939	128375.8627
USHBP1	603476.3745		155013.8345	319703.1728	221275.1325		403067.4599		269601.3831	418382.9819	424152.6001	327985.8604
ADAMTS13	162985.6876	92436.61306	155143.4006				97769.50523	277034.2813	327674.3811			93589.68153
LHFPL2		175824.7663	155745.5572	384868.3125	256813.0023	365476.163	270930.6548	281542.4688	250360.9607		140587.021	116082.0712
CNTROB	144337.5093	133639.3679	155844.0921	185901.7901					134314.4155			66510.68743
WDR19	130905.7745	144145.8964	155846.4679	163474.6879	135582.9222	81228.5321	138088.5349	70050.5	66597.13998	124910.5572	50204.9102	54503.74905
LTF	145787.9604		156079.7139		152525.9426		133063.2141	192320.9844	142478.3534		122455.2004	110478.1585
TMEM39A	140969.7263	158571.5413	156155.7188	118754.3807	61107.09404	142699.7289	74292.69762	76555.34375	96619.15249	142493.7266	117975.9513	112346.706
APOBEC3D	266936.2768	223203.4024	156175.9215									
DAGLA	150547.9708	160045.7695	156285.7321	170169.8917	161441.4056	165147.9869	201282.9019	198772.2656	181543.8434	230543.5246	240497.2899	175122.592
ZNF143	207445.3786	130883.3784	156533.5671	84835.73294		101268.404	84252.34513	48704.00391	96907.93239	105582.3938		117031.6764
TMEM184B	151541.5116	107166.8828	156877.4426	197985.7099	193192.8433	161729.3004	102409.7983	94097.94531	100546.5761	178754.2486	170587.4496	107998.4086
PKD2	158283.6846	222701.9033	157242.5336	268804.3548		206662.0835						
MYO9A	162139.2678	145118.051	157654.5215	151433.2515	152155.3732	169366.5946	156210.7519	144514.4453	128765.1194	149195.8859	145315.524	164057.7587
MRPS33	139047.2628	171579.404	157705.5022	129540.1006	117978.0963	94379.85444	184146.2342	164941.7344	157957.1346	146384.0252	126197.1922	88159.20442
GARRE1	117181.5816	108223.6554	158307.5779	140854.7821	134239.1983	120614.9599	94949.71116	58624.32031	110183.6342	63850.60766	69656.87842	63431.15944
AADAT	189891.6936	173391.6448	158452.6543	215508.8379	243777.4296	240923.3558	167325.7052	136569.8906	126724.6225	163973.7962	170441.5138	164155.6169
CDAN1	185955.3437	168070.5806	158621.699	111608.9126	83096.82624	105991.855	103921.8698	120930.3828	114219.908	140681.4338	146682.1357	138703.0335
BRIP1	195312.9928	191098.7313	158712.8748	150644.864	124672.1348	97518.07658	175055.7682	97177.49609	171448.6314	128758.6349	136266.9525	125720.713
TSR3	148846.1627	163879.439	158972.8906	128770.0467	128878.5174	128353.5306	154390.9655	133063.5313	133495.076	115849.4165	116140.4575	113073.2195
ZDHHC21	162399.4006	156405.5507	160100.0566	166750.646	127044.454	142720.4622	166980.5052	192738.1563	178845.3482	146683.6861	138581.7708	116125.2127
PACC1	160515.4883	190352.4807	160248.2523	318742.5515	316475.9581	317593.6034	144410.3152	167705.2031				
PHYHIP	173519.6113	150489.5645	160483.5616	119099.7107	130373.8739		64488.2948		54534.94178			
AGAP3	311071.9222	258330.023	160577.8082	324377.3692	293053.721	266195.9249	206580.4765	202270.4844	240567.3794	343865.6578	254329.0308	292186.3212
CRACDL	132839.8202	160270.3791	160651.9491	103615.7218	86118.01618	127830.4971	156960.5973	175923.7852	166721.4596	182039.8775	120935.3323	119014.1579
TUBGCP5	181218.1971	183743.7209	160766.3498	171402.2848	147668.7704	158109.8424	199315.8626	216645.0469	233413.311	205084.9187	192462.139	178030.2335
ATG4C	168176.91	152246.9512	160777.5178	119879.3627	115778.4197	140724.9438	195368.7441	166496.5625	164431.9357	167394.0377	146954.2856	132936.331
PLPP2	1257829.669	124347.452	160981.2572	230017.1229	1338980.27	261381.7578	708009.3123	1647759.188	1575735.555	1766249.727	1998745.731	1610278.844
PIGQ	161302.2452	157741.9058	161064.7721	94647.9329	80361.39988	86479.13145	115293.4029	107798.7031	121349.1436	165954.1272	161070.1819	145789.5775
MLST8	716469.4554	128331.6429	161230.7137	207435.6119	734361.3432	783417.1974	551231.803	259061.8906	191173.2775	657044.3193	612957.7446	203883.7676
TOPORS	161949.9953	147334.0303	162405.9809	206325.0435	187769.3282	148812.5704	253340.7272	163862.1836	180172.8117	184241.942	195543.8974	198049.9194
OGN		137910.4587	162573.2343	125437.4183	180362.6769	105447.6335		184954.1406	173178.9604	105088.8458	60681.14142	
DCUN1D4	174317.7378	144633.9698	163339.7702	142637.055	164322.0047	167435.063	163798.7258	135574.7344	125981.6806	106125.6399	130988.5878	159180.1444
MET	143503.4775	172609.2246	163344.872	221593.4748	211618.0424	240447.2871	124417.3771	90420.45508	91716.5198	197678.0319	189622.2662	243075.6134
WT1	173561.7707	171047.0615	163498.3635						85201.14806			
CDK11A	245963.172	199054.1578	163530.6984		207281.0544	148737.2454	174833.1731	254292.2031	207909.1752	206591.0535	189771.0284	285731.2467
SHB	242518.6392	185173.0047	163853.9403	335097.3736	291889.2242	339712.2174	267942.7097	225611.6563	238715.6965	334032.8639	382606.9576	363991.1504
ARSA	37383.99503	91128.40958	164049.8249	192930.0692	144034.7518	138076.3649	217532.6498	231924.4609	172771.492	208368.1448	198267.2693	188693.5437
NOVA2	86475.21747	102169.8477	164348.856	218049.7726	192096.7523		231627.1978	134867.7656	147297.452	458884.067	1423870.898	1164410.679
XRCC3	114100.5236	118408.1557	164385.8888	121506.8701	82540.27087	102291.6868	173391.3601	103634.4922	134882.0285		109059.2988	62545.93096
ASPM	193361.0786	221125.3838	165101.8373	246714.5106	225401.3449	67780.3504	232399.6848	209449.7734	222949.0254	130387.8707	112014.8455	30486.52243
NRDE2	163344.3876	161567.3882	165315.1123	128435.0224	114956.7343	117018.9964	119966.7676	88646.3125	145967.3272	195253.0501	189765.4616	178597.2101
TREX1	1048061.321	1099529.192	165598.7032	828422.243	693032.1638	518818.7357	374909.5918	154425.4844	636448.5396	648382.1511	274109.164	681320.069
RUSC1	217906.1045	129583.7686	165912.5387	505929.6704	404706.9823	329507.4905	484110.601	520811.1094	457675.9528	185545.8992	225387.2901	329331.5841
EDEM2	173611.1385	666753.2326	165966.3262	641429.2023	384422.3968	876742.7767	174602.8646	380177.8281	168656.6383	873928.6922	667696.6132	153984.8375
NRBP2	155602.8004	201948.2039	166728.3151	201075.7228	243114.2819	214855.4945	200850.8652	232484.375	174662.0848	231179.0081	204457.6474	194364.2557
CHRDL1	143460.6125	132155.3979	167790.725			44153.95047	331849.8712	308662.25	273631.5957	265143.3304	289676.2024	271047.6889
SLC12A8	172901.4761	413445.2534	167911.0572	570673.3704	452379.9782	512286.9901	153350.4666	144212.6406	267251.655	174898.9326	135706.8438	168516.7457
SHKBP1	219745.6203	262274.5512	167953.2403	217759.6865	259252.5806	147737.0964	269420.8634	193199.6875	223549.2251	268855.0344	305699.5596	270742.8665
KDM3A	169247.4452	184495.5808	168215.4649	155678.4447	236377.3048	137700.6847	357787.5249	210633.7734	199922.627	284533.9223	257454.8701	486055.1845
PCNX3	128745.0196	117301.3656	168331.7135	120644.167	116022.0019	102561.8222	121521.0161	158979.8223	146215.3747	112994.6135	136816.4235	123232.4367
TYW1	130693.4499	163286.35	168507.0076	95466.51881	89862.55946	69434.39415	131835.5166	128108.0078	72926.54633	75933.58458	98245.81368	114329.833
HDAC8	236249.1682	88944.63166	168677.119	190099.9607	128440.1834	164415.2014		196442.3281	662353.2287	1171319.555	1545022.646	793870.951
RRP36	164230.8421	175721.5069	168866.2047	125230.1207	135686.688	126027.7869	200947.6488	171180.2656	188214.7441	87975.90759	103307.7196	94870.59822
MTERF2	160200.1666	215976.281	169058.1242	209000.6437	133887.7825	132009.8531	213015.5763	161661.3281	122897.6715	129331.6003	186036.6908	
APEX2	158123.4499	171904.9974	169340.2174	99994.67701	83169.12113	96894.42595	160302.8319	111490.7031	177565.6385	69107.73732	135047.8924	131121.9923
BBS9	159216.6444	161058.7493	169602.0649	238505.1209	100655.9149	103273.5032	141886.0423	118339.9688	138477.632	123784.2319	103349.7465	92545.91012
UNC13B		176450.9252	169956.9307	331826.5463	312502.3204	267128.3141	289820.2506	335088.75	95418.56563	73051.70887	300055.5878	351679.6866
IL4I1	194645.959	165997.6578	169968.2226	309653.6814	249251.5864	238355.81		76840.98438	81454.75906	114275.7838	121525.5575	96341.26727
SLC7A8	284230.5225	248632.3293	170011.3431	553799.0162	383277.1182	394551.6408	143737.0389	166327.418	201068.826	1668001.205	1168735.97	1906370.92
BBS5	125788.291	76716.49739	170109.3769								85890.1459	57537.89792
RAD54B	133335.41	215505.7981	170618.5314	62720.99253	54408.19187	122361.2054	134237.4918	125786.2969	134063.3788	205044.812	224285.5553	229973.0743
NPHP3	206939.706	139808.3971	170901.5297	244021.2459	197114.3034	119615.6182	126289.3007	116982.9141	116875.0735	101006.3117	192584.5116	61454.33204
SUMF1	139530.661	142957.5976	170924.6846	198771.5763	180599.7305	197537.7852	168823.2049	143651.0156	189739.5292	137568.7332	143452.5017	142158.5335
RNASE4	98617.29318	131146.8914	171239.8886	571106.4096	735719.3549	526017.0248	171915.5757	140450.0625	184265.9111	163524.275	119352.9148	152218.008
FMOD		189180.141	171608.3305	152399.8218	143885.266	139989.5908	191618.9648	259095.9531		95711.11496	63065.69621	77848.0923
KIF5A	179564.061	244028.1742	171608.7722	222548.3959	203288.8482	196562.8477	241178.7707	221028.2344	213820.7917	104118.7436	94593.46135	117601.6822
KANSL1	202510.9775	145925.1057	171812.2369	164609.0413	117710.2226	74102.53222	197076.1241	162056.5664	156960.8524	142070.7633	149425.5619	130785.0095
FANCA	159081.715	208833.2066	171842.6054	150547.8001	104277.9906	110013.5073	113990.263	100687.0156	120085.7507	78096.97256	102574.2847	111303.6833
EME1	191373.3995	265239.3434	171901.6725	373988.1714	184831.6061	374065.982	241718.5354		180785.7685			76422.13971
VASN	331498.1332	253469.25	172642.3167	195993.0793	279446.9481	283501.782	125303.4284	285986.8672	259560.4696	445496.7025	1392534.627	517711.9362
ZNF532	172918.4706	142069.8979	173423.323	172996.3263	150666.9047	144188.1272	157714.0233	135407.9141	161091.3374	156044.1495	130883.1823	133506.1517
GCAT	163809.9454	173237.3051	173509.0521	259586.1159	219476.2829	211844.7292	60342.43869	89275.78125	51967.76006	323536.2451	44080.24615	298769.6414
TFAP2C	193570.9497	152477.1976	174623.865	119079.3868	85580.10673	101515.6047	213356.345	201437.4219	193211.6412	189080.6801	169345.0932	137912.664
AGO3	146559.0658	196748.7478	175004.5147	199624.9606	75910.4283	134279.2962	91060.59511	119191.0938	200700.1356	161492.9823	215310.5666	154518.5822
BTBD10	109263.535	106643.4076	175082.9331	94799.65476	76353.32701	62575.19524	140455.3897	133661.4688	125741.5786	109855.2929	75443.41642	84662.75737
DENND6A		164374.6811	175114.557	194439.9234			190368.403	140985.1563		146671.0502	228244.3349	135672.3572
SLC27A2			175610.6256	85995.25349		65789.33173	174345.1225	184038.25	117591.3856	91900.51231		109182.3019
EXTL3	236125.8932	197067.2157	176233.6339	172897.2167	148720.3032	168556.2368	160791.1453	172597.8555	169632.1752	200175.3969	213591.0256	224327.7887
TULP3	168145.9439	221595.4347	176785.2866	141869.9313	153922.1237	136169.7165	143530.8996	127845.5547	147761.8503	139810.6481	109768.9512	175195.3165
CNEP1R1	204556.3432	224400.6164	176820.5523	227693.0506	201951.2292	207805.5785	191672.6206	172010.5625	192118.6293	185567.2709	154262.1739	225210.061
TTC7B	166280.5536	190500.8633	176825.972	221069.6137	211166.1692	210115.3255	158311.6524	169684.8281	146954.7483	206904.4846	227692.6001	208398.8395
WDR13	237001.3027	164977.3282	177062.0033	196106.6191	200492.8549	202813.0363	209578.4152	232083.0938	242515.2428	323484.5969	312331.5485	353404.5708
PUDP	133826.3733	172709.5762	177235.2717	112700.1246	99329.80876	90732.38067	86886.0139	98202.38281	118756.8011	557864.4985	411694.0813	430747.9763
RFX3	155323.2557	123344.3387	177874.3856	160431.1504	104055.1	83442.95017	101260.9011	117907.375	148619.231	105675.5117	113425.5548	103477.4503
BTC		358667.6402	178059.0968	249660.6304	167590.1261				239650.3946	342712.2847	256356.0236	360906.4201
RAB34	184909.9855	133514.353	178203.7583	130972.9273	108006.7618	107789.1478	161812.0711	101272.1719	156842.3301	225527.5574	198414.6636	189920.0967
SESTD1	166297.9049	184636.3821	178383.9334	200734.1523	375239.3321	446438.8872		134871.125	121805.7837			93827.26571
DEPTOR	226999.9606	155752.0607	178568.8385	361051.9287	323029.1003	416067.2029	180070.2803	188778.6563	197334.8577	402526.9222	344949.2143	440474.5472
SULT2B1	170412.4983	216389.6832	179557.5601	90260.47763	78697.929	105739.5033	84108.71072	65449.07031	76777.08684	177402.521	203533.8762	178193.6775
KL	152381.974	185165.2122	179761.2887	278040.6895		188188.4135	186303.9392	233882.9688	329558.9871	236216.153	122363.9214	222485.954
MSMO1	140380.9215	146596.6565	179994.0228	89404.14094	122931.656	112891.1049	143469.5125	144357.0469	161410.8092	144623.6691	164041.4017	92072.13592
RAB11FIP2	87518.7876	58168.88319	180242.8652				186936.604				148803.3816	
C1orf131	379783.3392	167383.8096	180486.8051	519351.3102	634417.0193	476740.6208	587490.4882	490143.5313	499380.0615	115194.4567	185535.8572	115466.6948
RAP2A	164132.6518	241544.7089	180662.0346	229068.2006	170300.6253	219347.4239	204106.3055	190445.6094	177793.1708	191390.0729	195614.4871	183916.0767
SINHCAF	237530.276	142170.667	181153.2761	96438.78378				91952.84375	165931.5303	125718.6954	193903.8252	191256.5992
GK3P	179933.3769	178807.5618	181271.5611	107938.3075	106018.1704	76510.81879	116168.2492	115290.8984	115458.2211	135681.9878	101177.3229	155174.1483
POLR3GL	155263.2318	188835.5656	181331.5548	134431.6349								
NEIL2	104762.8597	125875.9694	181470.635	130491.6546	112947.8966	79498.67626	113733.946	106842	115910.0752	72412.60373	66514.64865	69265.47458
BAX	154266.9968	169389.5586	181912.407	103284.482	180507.1764	95264.06102	259362.2256	326895.4453	309772.3014	321741.4486	342888.7592	356949.3445
DHX35	439694.0837	452952.8939	181917.1182	873669.0487	418655.349	741226.6643	443392.6932	393658.0625	354732.0096	538498.0741	165443.3202	362488.4673
ZNF451	285891.0772	172387.5719	182273.3955	142834.7324	234092.5212	288971.3295	127589.7951		113015.9914	314314.3045	305686.7485	337895.4108
EFNA5	255359.7693	202393.1598	182373.2126	192618.7967	188733.5856	182164.3532	225817.655	234036.25	231526.1246	124615.9556	105155.9196	106350.4314
ARHGEF18	208326.2685	188199.2727	182623.5742	145675.9594	104973.7837	123904.9731	157168.527	145816.5625	176745.2686	190603.1223	148267.8418	226214.4775
AFG1L	127520.4437	179941.9181	182637.0426	206926.9163	185700.7624	193504.4637	159518.1423	208115	194778.3509	147233.5487	159036.04	111006.1932
PRAG1	211383.6689	165064.9404	182673.5582	187457.1519	81562.24196	185271.0933	163516.534	153878.2852	131730.0739	39246.00001	132971.3233	155649.7082
MCTP1	116045.3257	172531.2138	182992.5872	208848.0925	128831.3735	333359.5681						
